,Başlık,İçerik,Kategori
536,5 yaşındaki çocuğun ağır yaralanmasına sebep olan sürücü yakalandı,Sultanbeyli’de otomobiliyle çarptığı 5 yaşındaki kız çocuğunun ağır yaralanmasına neden olan ve kaza mahallinden kaçan sürücü yakalandı.,Türkiye
537,Kayseri'de DEAŞ üyesi bir kişi yakalandı,Kayseri'de terör örgütü DEAŞ'a yönelik operasyonda araması olan yabancı uyruklu zanlı gözaltına alındı.,Türkiye
538,Çanakkale Deniz Zaferi'nin 109. yıl dönümünde fener alayı düzenlendi,"Çanakkale'de, 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla fener alayı düzenlendi.",Türkiye
539,Çanakkale Zaferi'nin yıl dönümü için simge yapılar Türk bayrağı renklerine büründü,"18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin yıl dönümü dolayısıyla Birinci Meclis Binası, Keçiören'deki Atatürk Cumhuriyet Kulesi ve Çanakkale Şehitler Abidesi Türk bayrağı renklerine büründü.",Türkiye
540,Hakkari'de eğitime bir gün ara verildi,Hakkari'de olumsuz hava koşulları nedeniyle eğitim öğretime 1 gün süreyle ara verildi.,Türkiye
541,Malatya'da hafif ticari araç devrildi: 7 yaralı,Malatya'nın Doğanşehir ilçesinde hafif ticari aracın devrilmesi sonucu 7 kişi yaralandı.,Türkiye
542,İstanbul'da terör örgütü elebaşı posteri açan 2 şüpheli tutuklandı,"İstanbul'da, terör örgütü PKK/KCK'nın elebaşı Abdullah Öcalan'ın posterini açtıkları tespit edilen 5 şüpheliden 2'si tutuklandı, 3'ü adli kontrol şartıyla serbest bırakıldı.",Türkiye
543,Hatay'da Türk Kızılay Şube Başkanı ve iki personeli darp edildi,Hatay'ın İskenderun ilçesinde Türk Kızılay Şube Başkanı ve 2 personel tartıştıkları bir kişi tarafından darp edildi.,Türkiye
544,"Bakan Bolat, İzmir'de organize sanayi bölgesini ziyaret etti","Ticaret Bakanı Ömer Bolat, bu yıl 267 milyar dolarlık mal, 110 milyar dolarlık hizmet ihracatıyla ülkeye 377 milyar dolar döviz kazandırmayı hedeflediklerini söyledi.",Türkiye
545,Kahramanmaraş'ta öğrenci servisi devrildi: 15 yaralı,"Kahramanmaraş'ın Pazarcık ilçesinde, kontrolden çıkan servis minibüsünün devrilmesi sonucu 15 kişi yaralandı.",Türkiye
546,"Kocaeli'de sanayi tüpü patladı: 2 ölü, 6 yaralı","Kocaeli'nin Gebze ilçesinde bir fabrikada sanayi tüpü patladı. İlk belirlemelere göre 2 kişi öldü, 6 kişi yaralandı.",Türkiye
547,Karaman'da evde çıkan yangında bir kişi öldü,Karaman'da evde çıkan yangında bir kişi hayatını kaybetti.,Türkiye
548,Bisikletli Doğanay Güzelgün’ün ölümüne neden olan sanığa 20 yıl hapis cezası,"Bostancı’da bisikletli Doğanay Güzelgün’e çarparak ölümüne neden olan Temel Ünlü, 20 yıl hapisle cezalandırıldı.",Türkiye
549,Samsun'da uyuşturucu operasyonu: 450 adet sentetik ecza ile 1 tabanca ele geçirildi,Samsun'da jandarma ekipleri tarafından düzenlenen uyuşturucu operasyonunda 450 adet sentetik ecza ve 1 adet tabanca ele geçirildi.,Türkiye
550,Motosiklet ile bisikleti çekti: O anlar kamerada,Bursa'da akan trafikte motosikletteki arkadaşına tutunarak ilerleyen bisiklet sürücüsünün tehlikeli yolculuğu kameraya yansıdı.,Türkiye
551,Muğla merkezli 3 ilde suç örgütü operasyonu: 6 zanlı tutuklandı,Muğla merkezli 3 ilde düzenlenen suç örgütü operasyonda gözaltına alınan 15 şüpheliden 6'sı tutuklandı.,Türkiye
552,Trabzon'da yol çöktü,Trabzon'un Of ile Hayrat ilçelerini birbirine bağlayan kara yolu çöktü. Ulaşım tek yönlü olarak sağlanıyor.,Türkiye
553,Yunanistan'a geçmeye çalışan 3 FETÖ mensubu yakalandı,Türkiye'den Yunanistan’a yasa dışı yollarla geçmeye çalışan 3 FETÖ mensubu hudut birliklerince yakalandı.,Türkiye
554,Karataş’ta 150 kiloluk kılıç balığı yakalandı,Adana’nın Karataş ilçesinde balıkçıların ağına 150 kiloluk kılıç balığı takıldı.,Türkiye
555,Çanakkale Zaferi'nin 109. yıl dönümü dolayısı ile törenler düzenlendi,"18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109'uncu yıl dönümü dolayısıyla Edirne, Kırklareli ve Tekirdağ'da törenler gerçekleştirildi.",Türkiye
556,İstanbul merkezli yasa dışı bahis operasyonu: 33 gözaltı,"İstanbul ve Hatay'da düzenlenen ""yasa dışı bahis"" operasyonunda 33 kişi yakalandı.",Türkiye
557,Ankara'da kar yağışı bekleniyor,"Başkentte yarın yağmur şeklinde başlayacak yağış, perşembe ve cuma günü kar yağışına dönecek. Kentte sıcaklıklar yağışla birlikte 4 dereceye kadar düşecek.",Türkiye
558,"İstanbul Havalimanı dördüncü kez ""Yılın Havalimanı"" seçildi","İstanbul Havalimanı, ""Air Transport Awards"" kapsamında dördüncü kez ""Yılın Havalimanı"" ödülüne layık görüldü.",Türkiye
559,Zonguldak'ta batan geminin kayıp 7 mürettebatını arama çalışmaları 121 gündür sürüyor,Zonguldak’ın Ereğli ilçesinde geçen 19 Kasım günü batan kuru yük gemisi Kafkametler’in kayıp 7 mürettebatını arama çalışmaları sürüyor.,Türkiye
560,1915 Çanakkale Köprüsü zaferin sembolleriyle bezendi,"1915 Çanakkale Köprüsü simgeleriyle boğazın incisi oldu. Cumhuriyetin sembolleriyle bezendi, ilhamını bu topraklardan aldı. Peki o özellikler ve simgeler neler? Yapımında en zorlu aşama hangisiydi? 1915 Çanakkale Köprüsü'nün yapımında görev alan mühendisler köprüyle ilgili merak edilenleri TRT Haber'e anlattı.",Türkiye
561,"Karla kapanan yolu açtılar, Küçük Nisanur'a doğum günü sürprizi yaptılar","Van'da Aile ve Sosyal Hizmetler İl Müdürlüğü görevlileri ile gönüllüler, yoğun kar ve soğuk hava nedeniyle kışları boşaltılan kırsal mahalleyi hayvanları için terk etmeyen Sarı çiftinin minik kızları Nisanur'un doğum gününü kilometrelerce yol katederek kutladı.",Türkiye
562,"İki araç kafa kafaya çarpıştı: 1 kişi hayatını kaybetti, 3 yaralı","Gaziantep yeşilvadi yolunda iki araç kafa kafaya çarpıştı. Kazada 3 kişi yaralanırken, 1 kişi ise hayatını kaybetti.",Türkiye
563,Mardin'de bir araçta 10 kilo 600 gram uyuşturucu madde bulundu,"Mardin'in Nusaybin ilçesinde bir araçta, 10 kilo 600 gram esrar ele geçirildi.",Türkiye
564,"Van'da külçe altın, tarihi eser ve kaçak sigara ele geçirildi","Van'da geçen hafta gerçekleştirilen operasyonlarda 88 kilogram külçe altın, tarihi eser niteliğinde olduğu değerlendirilen heykel ve 30 taş obje ile gümrük kaçağı sigara ele geçirildi.",Türkiye
565,Bodrum açıklarında 92 düzensiz göçmen yakalandı,Muğla'nın Bodrum ilçesi açıklarında yelkenli tekneyle ve lastik botla yurt dışına çıkmaya çalışan 92 düzensiz göçmen yakalandı.,Türkiye
566,Kara yollarını akıllandıracak stratejide yol haritası belirlendi,"Türkiye bir yandan ulaşım altyapısını güçlendirmek için geliştirdiği projeleri tamamlamaya çalışırken diğer yandan yolları ""akıllandırmak"" için rotasını belirledi.",Türkiye
567,Hakkari'deki kayak merkezi Avrupa'dan grupları ağırlıyor,"Kayak sezonunun en erken açılıp en geç kapandığı yerlerden Hakkari'deki Merga Bütan Kayak Merkezi, 174 santimetre karın bulunduğu pistleriyle Avrupa'dan gelen grupları ağırlıyor.",Türkiye
568,Kocaeli'de kumar oynayan 10 kişiye 64 bin 250 lira ceza,Kocaeli'de düzenlenen kumar operasyonlarında 10 kişiye 64 bin 250 lira idari para cezası uygulandı.,Türkiye
569,Kapadokya'da balonlar Türk bayraklarıyla havalandı,"Kapadokya'da bazı sıcak hava balonları, 18 Mart Şehitleri Anma Günü ve Çanakkale Deniz Zaferi'nin 109. yıl dönümü dolayısıyla Türk bayrakları ile uçtu.",Türkiye
570,Hatay'da depremin yok ettiği mahallede hüzünlü iftar,Hatay’da depremin yok ettiği mahallede düzenlenen iftar yemeği vatandaşlara hüzünlü anlar yaşattı.,Türkiye
571,Bodrum'da 28'i çocuk 92 kaçak göçmen yakalandı,"Muğla'nın Bodrum ilçesinde, yasa dışı yollarla yurt dışına çıkmaya çalışan aralarında 28'i çocuk toplamda 92 kaçak göçmen yakalandı.",Türkiye
572,Kayseri'de 7 kişiye terörden işlem yapıldı,Kayseri'de polis ekipleri tarafından yapılan çalışmalarda; terör soruşturması kapsamında 7 kişiye işlem yapıldı.,Türkiye
573,Dedektör köpeklerin sağlığı onlara emanet,"Bingöl Üniversitesi Hayvan Hastanesi, İl Jandarma Komutanlığı bünyesindeki dedektör köpeklerin sağlık kontrolünü ve tedavisini yaparak, görevlerini sağlıklı şekilde sürdürmelerini sağlıyor.",Türkiye
574,Bitlis'te hafif ticari araç iş yerine girdi,"Bitlis'in Tatvan ilçesinde hafif ticari araç, iki araca çarparak iş yerine girdi.",Türkiye
575,Çanakkale Savaşları Mobil Müzesi ziyarete açıldı,"Çanakkale Savaşları'ndaki kahramanlıkların ve yaşananların anlatılması amacıyla Türkiye turuna çıkan mobil müze, Eskişehir'de Vilayet Meydanı'na ziyarete açıldı.",Türkiye
576,Ankara-Tatvan turistik tren seferleri başlıyor,"Türkiye Cumhuriyeti Devlet Demiryolları Müdürlüğü, Ankara-Tatvan turistik treni için bireysel bilet satışlarının başladığını duyurdu.",Türkiye
577,TRT Haber 14 yaşında,"Türkiye'nin haber ekranı TRT Haber 14 yaşında. Türkiye, habere dair ne varsa TRT Haber ekranlarından takip etti. TRT Haber, kesintisiz yayınları ile 14 yıldır zirvedeki yerini hep korudu.",Türkiye
578,Soğuk ve yağışlı hava geri dönüyor,"Türkiye, yeni bir yağışlı ve soğuk havanın etkisi altına giriyor. Hava sıcaklıklarının yağışla birlikte hafta ortasından itibaren batı bölgelerden başlayarak azalması bekleniyor.",Türkiye
579,İstanbul'da plastik hammadde deposunda yangın,İstanbul Bayrampaşa’da 3 katlı binanın zemin katında bulunan plastik hammadde deposunda bilinmeyen bir nedenle yangın çıktı. Yangına müdahale etmeye çalışan 1 kişi yaralanırken 19 kişiyi itfaiye ekipleri kurtardı.,Türkiye
580,Adana'da iş yeri yangını,"Adana'da bir iş yerinde çıkan yangın, itfaiye ekiplerince söndürüldü.",Türkiye
581,Kontrolden çıkan otomobil iş yerinin duvarına çaptı,"Elazığ’da sürücüsünün kontrolünden çıkan otomobil, bir iş yerinin duvarına çaptı. Yaralanın olmadığı kazada, maddi hasar meydana geldi.",Türkiye
582,Motorlu yamaç paraşütü yaparken yere çakılan kişi hayatını kaybetti,Balıkesir'in Edremit ilçesinde motorlu yamaç paraşütü yaparken yere çakılan kişi yaşamını yitirdi.,Türkiye
583,Karabük'te kumar oynayan iki kişiye 12 bin 850 lira ceza,Karabük'te kumar oynadığı belirlenen iki kişiye toplam 12 bin 850 lira idari para cezası kesildi.,Türkiye
584,Burdur'da yanan araç küle döndü,Burdur’da boş araziye bırakılan otomobilde henüz bilinmeyen bir sebeple yangın çıktı. İtfaiyenin tüm müdahalelerine rağmen araç yanarak kullanılamaz hale geldi.,Türkiye
585,İstanbul'da kafeteryanın önünde silahlı çatışma: 1 ölü,"Sarıyer'de bir kafeteryada oturan iki grup arasında çıkan silahlı çatışmada 1 kişi öldü, 1 kişi yaralandı.",Türkiye
586,Hastanenin otoparkında av tüfeğiyle vurulan kişi ağır yaralandı,Uşak'ta hastanenin otoparkında çıkan kavgada av tüfeğiyle vurulan kişi ağır yaralandı.,Türkiye
587,İzmir açıklarında 48 düzensiz göçmen kurtarıldı,İzmir'in Çeşme ve Karaburun ilçeleri açıklarında 20'si çocuk 48 düzensiz göçmen kurtarıldı.,Türkiye
588,"Sarıyer’de kafeteryanın önünde silahlı çatışma: 1 ölü, 1 yaralı","İstanbul Sarıyer Maslak’ta bir kafeteryanın önünde silahlı çatışma çıktı. Çıkan çatışmada 1 kişi hayatını kaybetti, 1 kişi ise yaralandı.",Türkiye
589,Tekirdağ'da otomobille hafif ticari araç çarpıştı: 7 yaralı,Tekirdağ'ın Marmaraereğlisi ilçesinde otomobille hafif ticari aracın çarpıştığı kazada 2'si çocuk 7 kişi yaralandı.,Türkiye
590,Çanakkale açıklarında 22 düzensiz göçmenin hayatını kaybettiği olayla ilgili bir kişi tutuklandı,"Çanakkale Valiliği, Eceabat-Gökçeada açıklarında düzensiz göçmenleri taşıyan botun alabora olduğu olaya ilişkin jandarma ekiplerince insan kaçakçılığı şüphesiyle yakalanan 1 kişinin tutuklandığını bildirdi.",Türkiye
591,İstanbul'da terör propagandası yapan 75 kişi gözaltına alındı,"İstanbul Valiliği, Yenikapı Etkinlik Alanı'ndaki nevruz kutlaması etkinliğinde yasa dışı slogan atarak terör örgütü propagandası yaptığı tespit edilen 75 kişinin gözaltına alındığını belirtti.",Türkiye
592,Sahte plaka atölyesine jandarmadan operasyon,Antalya’nın Kepez ilçesinde jandarma ekipleri tarafından sahte plaka atölyesine düzenlenen operasyonda 350 adet basılmış sahte plaka ve 525 adet boş plaka ele geçirildi.,Türkiye
593,"Edirne'nin coğrafi işaretli lezzeti ""tava ciğeri"" iftar sofralarını lezzetlendiriyor","Edirne'nin coğrafi işaretli lezzeti ""tava ciğeri"", ramazan ayında da kente gelen ziyaretçilerin ve Edirnelilerin iftar sofralarında yerini alıyor.",Türkiye
594,Ankara'da 28 milyon lira değerinde kaçak tütün ele geçirildi,"Ankara'nın Bala ilçesinde, jandarma ekiplerinin yol kontrol noktasında durdurduğu tırda piyasa değeri 28 milyon 750 bin lira olan 29 ton kıyılmış tütün ele geçirildi.",Türkiye
595,Amasya Devlet Hastanesi'nin temel atma töreni yarın yapılacak,"Akfen İnşaat-Dost İnşaat tarafından hayata geçirilecek Amasya Devlet Hastanesi'nin temel atma töreni, yarın Cumhurbaşkanı Yardımcısı Cevdet Yılmaz'ın katılımıyla gerçekleştirilecek.",Türkiye
596,İzmir'de köpeğe şiddet uygulanmasıyla ilgili gözaltına alınan 2 şüpheli adliyede,"İzmir'in Urla ilçesinde oto lastikçide köpeğe şiddet uygulanmasıyla ilgili gözaltına alınan 2 şüpheliden birine adli kontrol tedbiri, diğerine barınakta çalışma cezası verildi.",Türkiye
597,Sokak köpekleri ilkokul öğrencisine saldırdı,"Erzincan'da ilkokul öğrencisi, eve dönüş yolunda sokak köpeklerinin saldırısına uğradı. Çocuk çevredekiler tarafından kurtarılırken, olay anı güvenlik kamerasına yansıdı.",Türkiye
598,İstanbul'daki Ruslar sandık başında,"İstanbul'da bulunan Rus vatandaşları, devlet başkanlığı seçimi için Rusya'nın Beyoğlu'ndaki İstanbul Başkonsolosluğu'nda oy kullandı.",Türkiye
599,Şırnak için sel ve kar uyarısı,"Şırnak Valiliği, kent merkezi ile 6 ilçe için oluşabilecek sağanak ve sele karşı dikkatli olunması uyarısında bulundu.",Türkiye
600,"Aydın'da ""SİBERGÖZ-27"" operasyonu: Firari Übeyit Bartin yakalandı","İçişleri Bakanı Ali Yerlikaya, ""Bahis ve Şans Oyunları Düzenlenmesi Hakkında Kanun'a muhalefet"" suçu firarisi, anonim hesaplardan yasa dışı bahis reklamı yaptığı belirtilen Übeyit Bartin'in, Aydın'da düzenlenen ""SİBERGÖZ-27"" operasyonuyla yakalandığını açıkladı.",Türkiye
601,Tekirdağ'da uyuşturucu operasyonu: 14 gözaltı,Tekirdağ'da jandarma ekiplerinin düzenlediği operasyonlarda uyuşturucu maddeler ele geçirildi; 14 şüpheli gözaltına alındı.,Türkiye
602,Yunanistan'a kaçmaya çalışan 4 terörist yakalandı,Edirne'de yurt dışına kaçmaya çalışan terör örgütleri PKK ve FETÖ üyesi 4 zanlı yakalandı.,Türkiye
603,Çanakkale’den yola çıkan kutsal emanetler Bilecik’e ulaştı,"Çanakkale Deniz Zaferi’nin 109’uncu yıl dönümü dolayısıyla Cumhurbaşkanı Recep Tayyip Erdoğan’a teslim edilmek üzere Gelibolu Yarımadası’nda 253 bin şehidin bunduğu bölgeden alınan toprak, deniz suyu ve Türk bayrağından oluşan kutsal emanetler, Bursa’dan sonra Bilecik’e getirildi.",Türkiye
604,Yaşlıların ayağına kadar gidip kimliklerini evlerinde yeniliyorlar,"Ardahan'da, İl Nüfus ve Vatandaşlık Müdürlüğü ekipleri, kar çamur demeden 75 yaş üstü yaşlılar ile engellilerin evlerine giderek kimliklerini yeniliyor.",Türkiye
605,Doğu ve Güneydoğu Anadolu'daki bazı iller için kuvvetli yağış uyarısı,"Meteoroloji Genel Müdürlüğü, Doğu ve Güneydoğu Anadolu'daki bazı iller için kuvvetli yağış uyarısında bulundu.",Türkiye
606,"Van'da altın kaçakçılığına ""Ayar-2"" operasyonu: 88 kilo külçe altın ele geçirildi","Van’da, altın kaçakçılığına yönelik düzenlenen ""Ayar-2"" operasyonunda bir aracın içerisinde yapılan aramada 215 milyon lira değerinde 88 kilo yabancı menşeli kaçak külçe altın ele geçirildi.",Türkiye
607,Fransız diplomat adayı öğrenciler İstanbul turu yaptı,"Paris Yunus Emre Enstitüsü'nün (YEE) diplomat adaylarına yönelik projesi kapsamında İstanbul'a gelen Fransız öğrenciler, şehrin turistik mekanlarını ve eğitim kurumlarını gezip Türk halkını daha yakından tanıma imkanı buldu.",Türkiye
608,"Mobil müze yaklaşık 700 bin kişiye ""Çanakkale ruhu""nu taşıdı","Kültür ve Turizm Bakanlığı Çanakkale Savaşları Gelibolu Tarihi Alan Başkanlığınca hazırlanan ""Çanakkale Savaşları Mobil Müze Tırı"", Türkiye turu kapsamında yaklaşık 4 yılda 81 ilde 700 bine yakın ziyaretçiyi ağırladı.",Türkiye
609,Evde bakım sisteminden 140 bin yaşlı yararlanıyor,"Aile ve Sosyal Hizmetler Bakanlığının Bütünleşik Bakım Hizmetleri Modeli kapsamında, 140 bin yaşlı evde bakım hizmeti alıyor.",Türkiye
610,Esenyurt'ta tır garajında yangın: 3 araç kullanılamaz hale geldi,İstanbul Esenyurt'taki tır garajında çıkan yangında 2 tır ve kamyon kullanılamaz hale geldi.,Türkiye
611,Şırnak'ta badem ağaçları çiçek açtı,"Şırnak'ta havaların ısınmasıyla beraber çiçek açan badem ağaçları, kartpostallık görüntüler oluşturdu.",Türkiye
612,Şanlıurfa'da fabrika yangını,Şanlıurfa'da fabrikada çıkan yangın itfaiye ekiplerince söndürüldü.,Türkiye
613,Düzensiz göçmenlere konaklama imkanı sağlayan 35 otele işlem uygulandı,İzmir'de düzensiz göçmen olduğunu bildiği halde bu düzensiz göçmenlere otelde konaklama imkanı sağlayan 35 otele işlem yapıldı ve para cezası uygulandı. KALKAN-15 operasyonu kapsamında 40 düzensiz göçmen yakalandı.,Türkiye
614,İstanbul'da durdurulan araçtan uzun namlulu silahlar çıktı,İstanbul Bahçelievler'de durdurulan plakasız bir otomobilden uzun namlulu silahlar çıktı. Araçtan atlayarak kaçan iki şüpheliden biri yakalandı.,Türkiye
615,Kırşehir'de yolcu otobüsü devrildi: 15 yaralı,Kırşehir'de yolcu otobüsünün şarampole devrilmesi sonucu 15 kişi yaralandı.,Türkiye
616,Adana'da kimyasal madde yüklü tırda yangın,Adana'nın Pozantı ilçesinde kimyasal madde yüklü tırda çıkan yangın itfaiye ekiplerince söndürüldü.,Türkiye
617,Silivri'de zincirleme kaza: 3 yaralı,"İstanbul Silivri'de kontrolden çıkarak bariyerlere çarpan otomobil, zincirleme kazaya neden oldu. 3 aracın karıştığı kazada 3 kişi yaralandı.",Türkiye
618,Didim'de 2 şüpheli uyuşturucudan tutuklandı,Aydın'ın Didim ilçesinde polis ekipleri tarafından gerçekleştirilen çalışmalar kapsamında gözaltına alınan 2 şüpheli sevk edildikleri adli makamlarca tutuklanarak cezaevine gönderildi.,Türkiye
619,Gaz doldurulan çakmak böyle patladı,Amasya'nın Göynücek ilçesindeki bir bakkalda gaz doldurulan çakmak bir anda patlayarak alev aldı.Gaz doldurulan çakmak böyle patladı,Türkiye
620,"MÜSİAD, iftar sofrasında şehit ve gazi aileleri ile yaşlı ve gençleri ağırladı","MÜSİAD İzmir, gerçekleştirilen iftar etkinliğinde şehit ve gazi aileleri, yaşlılar evinde kalan büyükler ve öğrencileri ağırlarken, genç-yaşlı onlarca vatandaş iftar çadırında oruçlarını açtı.",Türkiye
621,Malatya’da 16 ton karışımlı akaryakıt ele geçirildi,Malatya’nın Doğanşehir ilçesinde şüphe üzerine durdurulan bir araçta 16 ton karışımlı akaryakıt ele geçirildi.,Türkiye
622,Kırklareli’nde uyuşturucu operasyonu: 5 gözaltı,Kırklareli’nde polis ekiplerince yapılan uyuşturucu operasyonunda 5 şüpheli gözaltına alındı.,Türkiye
623,Muğla açıklarında 26 düzensiz göçmen yakalandı,Muğla'nın Datça ilçesi açıklarında 26 düzensiz göçmen yakalandı.,Türkiye
624,Bakan Yerlikaya: Yaptığımız görev Türkiye'nin huzurudur,"İçişleri Bakanı Ali Yerlikaya, ""İçişleri Bakanlığı ailesi olarak hukuk devleti, insan hakları bizim referansımız. Yaptığımız görev de Türkiye'nin huzurudur"" dedi.",Türkiye
625,Kumarbazlara gece operasyonu: 24 gözaltı,Denizli İl Emniyet Müdürlüğü’ne bağlı polis ekipleri Merkezefendi ilçesinde gece saatlerinde düzenlenen kumar operasyonunda 24 kişi gözaltına alınırken 154 bin 200 TL idari para cezası uygulandı.,Türkiye
626,Samsun Çarşamba Havalimanı’nda 112 bin yolcuya hizmet verildi,Şubat ayında Samsun Çarşamba Havalimanı’nda 112 bin 182 yolcuya hizmet verildi.,Türkiye
627,Bakan Özhaseki: Kentsel dönüşümle ilgili bütün hazırlıkları yaptık,"Çevre, Şehircilik ve İklim Değişikliği Bakanı Mehmet Özhaseki, kentsel dönüşümle ilgili gereken bütün hazırlıkları yaptıklarını söyledi.",Türkiye
628,Denizli'de sahte tarihi eserle dolandırıcılık suçlamasıyla 2 şüpheli tutuklandı,Denizli'de sahte tarihi eserin satışına ortak etme vaadiyle bir kişiyi 10 bin avro dolandırdıkları suçlamasıyla yakalanan 2 şüpheli tutuklandı.,Türkiye
629,Malatya'da 16 ton kaçak akaryakıt ele geçirildi,"Malatya'da 16 ton kaçak akaryakıt ele geçirildi, bir şüpheliye işlem yapıldı.",Türkiye
630,Erzincan'da maden ocağındaki toprak altında bir araca ulaşıldı,Erzincan'ın İliç ilçesindeki altın madeni ocağında yapılan toprak tahliyesi esnasında bir araca ulaşıldı.,Türkiye
631,Konteyner yüklü gemi limandaki vinçlere çarptı,"Kocaeli'nin Körfez ilçesinde bir limanda, geminin çarpması sonucu devrilen vinçler zarar gördü.",Türkiye
632,Mardin'de tanker ile otomobil çarpıştı: 1 ölü,Mardin'in Midyat ilçesinde meydana gelen trafik kazasında 1 kişi hayatını kaybetti.,Türkiye
633,Kocaeli'de iş yeri yangını: 1 kişi hayatını kaybetti,Kocaeli'nin Başiskele ilçesinde iş yerinde çıkan yangında 1 kişi hayatını kaybetti.,Türkiye
634,Başkentteki Atatürk Cumhuriyet Kulesi açılıyor,"Atatürk Cumhuriyet Kulesi, 18 Mart Çanakkale Deniz Zaferi ve Şehitler Günü'nün yıl dönümünde kapılarını Ankaralılara açacak.",Türkiye
635,Kocaeli Şehir Hastanesi tramvay hattı yarın hizmete girecek,"Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, İzmit ile Kocaeli Şehir Hastanesini birbirine bağlayacak 3,1 kilometrelik Kocaeli Şehir Hastanesi tramvay hattının yarın hizmete gireceğini duyurdu.",Türkiye
636,Doğuda soğuk hava hakim,"Ardahan, Erzurum ve Kars'ta kar yağışı ile soğuk hava etkili oluyor.",Türkiye
637,Bulgaristan'a açılan Hamzabeyli'de tır kuyruğu,"Hamzabeyli Sınır Kapısı'ndan yurt dışına çıkmak için bekleyen tırlar, yaklaşık 15 kilometrelik kuyruk oluşturdu.",Türkiye
638,Gümrükte 252 milyon lira değerinde kaçak eşya ele geçirildi,"Ticaret Bakanlığı Gümrük Muhafaza ekiplerince Mersin ve Ankara'da gerçekleştirilen operasyonlarda, 252 milyon lira değerinde kaçak ticari eşya, makaron ve kıyılmış tütün ele geçirildi.",Türkiye
639,Dolandırıcılara 'jetlag' operasyonu: 18 gözaltı,"Diyarbakır merkezli 5 ilde telefonla dolandırıcılık yapanlara yönelik operasyon düzenlendi. 'Jetlag' ismi verilen operasyonda, kendilerini polis ve savcı olarak tanıtarak dolandırıcılık yapan 18 şüpheli gözaltına alındı.",Türkiye
640,Çanakkale açıklarında batan bottaki kayıp göçmenler aranıyor,"Çanakkale'nin Eceabat ilçesi açıklarında bulundukları lastik botun batması sonucu 2 kişinin kendi imkanlarıyla kurtulması, 22 kişinin cesedine ulaşılmasının ardından kayıp düzensiz göçmenleri arama çalışmasına devam ediliyor.",Türkiye
641,Meteoroloji'den kuvvetli yağış ve toz taşınımı uyarısı,Bitlis ve Siirt çevrelerinde yerel kuvvetli yağış ile birlikte yurdun güneydoğu kesimlerinde toz taşınımı hadisesi bekleniyor.,Türkiye
642,Polatlara azmettirme soruşturmasında hapis istemi,"İstanbul Bahçeşehir'de bir güzellik merkezinin kurşunlanmasına ilişkin soruşturma kapsamında azmettirici oldukları iddia edilen Engin Polat, eşi Dilan Polat ve babası Sezgin Polat dahil 8 şüpheli için 2 yıl 4 aydan 8 yıla kadar hapis cezası talep edildi.",Türkiye
643,Yasa dışı bahis oynatan suç örgütü lideri İzmir'de yakalandı,"İran'da yasa dışı bahis oynatan organize suç örgütü elebaşı Sait Emiri, düzenlenen 'KARTEL-6' operasyonu kapsamında İzmir'de yakalandı. Emiri'nin de aralarında bulunduğu 4 örgüt üyesi tutuklandı.",Türkiye
644,'Dur' ihtarına uymayan araçta 6 düzensiz göçmen yakalandı,"Edirne'de polisin ""dur"" ihtarına uymayıp ters yönde kaçan hafif ticari araçta 6 düzensiz göçmen yakalandı.",Türkiye
645,Yolun karşısına geçmeye çalışan yayaya otomobil çarptı,"Hatay'ın Antakya ilçesinde, otomobilin iki yaya çarpması sonucu 1 kişi yaşamını yitirdi, 1 kişi yaralandı.",Türkiye
646,Isparta'da kamyonetle otomobil çarpıştı: 5 yaralı,Isparta'da kamyonetle otomobilin çarpışması sonucu 5 kişi yaralandı.,Türkiye
647,'Mahzen-9' operasyonlarında Kayseri'de yakalanan 13 kişi tutuklandı,"6 ilde organize suç örgütlerine yönelik eş zamanlı düzenlenen ""Mahzen-9"" operasyonları kapsamında Kayseri'de gözaltına alınan şüphelilerden 13'u tutuklandı.",Türkiye
648,Bağcılar'da tırın altına otomobil girdi,İstanbul Bağcılar TEM Otoyolu'nda kontrolden çıkarak tırın altına giren otomobildeki 1 kişi ağır yaralandı.,Türkiye
649,Manisa'da PKK terör örgütüne operasyon: 2 şüpheli tutuklandı,"Manisa İl Jandarma Komutanlığı TEM Şube Müdürlüğü tarafından PKK/KCK-PYD/YPG terör örgütüne yönelik düzenlenen operasyonda gözaltına alınan 2 kişi, çıkarıldıkları adli makamlarca tutuklandı.",Türkiye
650,YÖK'ten vakıf üniversitelerine öğretim elemanı ücretlerine ilişkin yazı,"Yükseköğretim Kurulu (YÖK), vakıf üniversitelerinin öğretim elemanlarına, devlet üniversitelerinde ödenen net ücretten daha az ödeme yapamayacaklarına karar verdi.",Türkiye
651,İstanbul merkezli yasa dışı bahis soruşturmasında 34 tutuklama,"İstanbul merkezli 7 ilde, yasa dışı bahisle haksız kazanç sağladığı iddia edilen suç örgütüne yönelik operasyonda gözaltına alınan 60 şüpheliden 34'ü tutuklandı.",Türkiye
